"username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink","emoji"
"FastrackintoIT","2019-07-30 14:58","3","10","Apprenticeships are key to the  Sustainable Development Goals in providing decent work & economic growth for all #Ireland4SDGs #Globalgoals @apprenticesIrlpic.twitter.com/NrOUTp3puI","","@apprenticesIrlpic","#Ireland4SDGs #Globalgoals","1156202409842085888","https://twitter.com/FastrackintoIT/status/1156202409842085888",""
"philkearney","2019-07-30 10:47","4","21","Commitment to ‘economic growth’ holes #UN_SDGs below the waterline. Sustainable development based on economic growth is pure oxymoron. https://twitter.com/Dept_CCAE/status/1156133438203879424 …","","","#UN_SDGs","1156139274049339393","https://twitter.com/philkearney/status/1156139274049339393",""
"merrionstreet","2019-07-30 10:27","6","15","UN Sustainable Development Goals are a series of 17 goals and 169 targets agreed at UN level in 2015. Ireland is working on a whole-of-Government basis to support implementation. pic.twitter.com/veqNRsGMKR","","","","1156134290763190272","https://twitter.com/merrionstreet/status/1156134290763190272",""
"OneFineDay_ie","2019-07-26 00:22","0","1","How to make an impact with the sustainable development goals -   Your impact story brings your vision to life. #SDGs #SustainableDevelopmentGoals #SocialImpact #Socent #Socinnhttps://changecreator.com/how-to-make-an-impact-with-the-sustainable-development-goals/ …","","","#SDGs #SustainableDevelopmentGoals #SocialImpact #Socent #Socinnhttps","1154532378116706305","https://twitter.com/OneFineDay_ie/status/1154532378116706305",""
"concernactive","2019-07-12 14:02","1","2","Question 1: 'Leave no one behind' sums up the 2030 agenda for sustainable development.     What does this mean? 🤔    #SDGs #ProjectUs @SpunOutpic.twitter.com/BleIqvIOLF","","@SpunOutpic","#SDGs #ProjectUs","1149665428316119047","https://twitter.com/concernactive/status/1149665428316119047","🤔"
"OisinCoghlan","2019-07-11 00:10","2","9","So @aine_awwnya, @foeireland’s Activism Support Coordinator, is an observer with @Coalition2030IR at a UN annual forum on achieving the 2030 Sustainable Development Goals. Goal 13 on Climate is on agenda. Áine’ll be tweeting about the issues, the people & the process #HLPLF2019https://twitter.com/aine_awwnya/status/1148699534823964679 …","","@aine_awwnya @foeireland @Coalition2030IR","#HLPLF2019https","1149093628243038208","https://twitter.com/OisinCoghlan/status/1149093628243038208",""
"TheJackOConnor","2019-07-08 16:58","0","0","@MoyoNua has been featured in the @Limerick_Leader. Give a read to find some really honest insights on sustainable development and youth entrepreneurship from Catherine and I below! https://twitter.com/Catherine_H98/status/1148259519342026752 …","","@MoyoNua @Limerick_Leader","","1148259995751989248","https://twitter.com/TheJackOConnor/status/1148259995751989248",""
"lucky1017","2019-07-02 13:26","0","1","Limerick Lane which joins Foxes Bow with Little Catherine St seems to be mainly used for car parking & bins. A waste of that space & Limerick target under Green Leaf nomination is #SustainableDevelopment☹️","","","#SustainableDevelopment","1146032463979995137","https://twitter.com/lucky1017/status/1146032463979995137","☹️"
"allisonpharma","2019-06-29 18:50","0","1","The best tweet I’ve ever seen about UN Sustainable Development Goals 🤣 Get well soon!! #PrideMarch2019 #SustainableDevelopmentGoals #healthpromotionhttps://twitter.com/BarryOSullivan/status/1144638353884819456 …","","","#PrideMarch2019 #SustainableDevelopmentGoals #healthpromotionhttps","1145026673810780162","https://twitter.com/allisonpharma/status/1145026673810780162","🤣"
"c_mcelligott","2019-06-28 11:42","0","0","You can’t expect every private development to meet what you define as interesting. We have a national housing crisis. This development will provide 200 units (albeit for the top end rental market) ABP will assess this in the interests of proper planning & sustainable development","","","","1144556615053533185","https://twitter.com/c_mcelligott/status/1144556615053533185",""
